root_id,cell_type,side,x,y,z
7.205759406280453e+17,R1-6,right,735112.0,312.0,243.0
7.205759406206739e+17,R8,right,550213.3333333334,313.8333333333334,244.33333333333343
7.205759406387854e+17,R1-6,right,716176.0,38.14333333333314,332.13333333333327
7.205759406131886e+17,R7,right,824568.0,490.6,250.0
7.205759406408852e+17,R1-6,right,552413.6,147.56399999999994,282.84
7.205759406341363e+17,R1-6,right,863664.0,416.02,391.0
7.205759406255089e+17,R1-6,right,799421.3333333334,427.93333333333345,165.26666666666657
7.205759406253925e+17,R1-6,right,876400.0,164.48,441.4
7.205759406279457e+17,R7,right,587346.0,466.99,325.4
7.205759406304282e+17,R1-6,right,582834.4,200.13200000000012,328.88
7.20575940625494e+17,R8,right,833956.0,107.67,386.4
7.205759406306515e+17,R1-6,right,872520.0,319.34,350.4
7.205759406483484e+17,R1-6,right,826908.0,128.84,80.6
7.20575940622551e+17,R1-6,right,807728.0,487.18,94.4
7.20575940624918e+17,R1-6,right,863480.0,284.4,225.6
7.205759406241728e+17,R1-6,right,549416.0,366.29,465.3
7.205759406222205e+17,R1-6,right,869464.0,361.32,282.6
7.205759406532033e+17,R1-6,right,863212.0,268.46,173.8
7.20575940635323e+17,R7,right,830360.0,7.76,371.6
7.205759406267923e+17,R1-6,right,849652.0,276.84,148.6
7.205759406268974e+17,R1-6,right,800684.0,222.58,48.2
7.205759406292826e+17,R1-6,right,807092.0,15.16,146.0
7.205759406291244e+17,R1-6,right,673641.3333333334,189.29333333333344,271.5333333333334
7.205759406145004e+17,R7,right,836800.0,149.76,441.6
7.205759406333414e+17,R1-6,right,834704.0,268.7133333333334,360.13333333333327
7.205759406258616e+17,R1-6,right,481640.5714285714,483.1457142857142,217.74285714285716
7.205759406368307e+17,R1-6,right,874348.0,509.68,264.8
7.205759406166129e+17,R1-6,right,827920.0,228.52,92.4
7.205759406167836e+17,R1-6,right,852228.0,425.24,37.6
7.205759406241052e+17,R1-6,right,803628.0,491.96,83.6
7.205759406230566e+17,R8,right,581292.0,186.88,352.9
7.205759406250071e+17,R7,right,771696.0,220.84,112.0
7.205759406182377e+17,R1-6,right,801864.0,222.2,497.9
7.205759406306478e+17,R1-6,right,868648.0,214.64,280.0
7.205759406332792e+17,R1-6,right,855920.0,472.28,182.0
