root_id,cell_type,x,y,z,PC1,PC2,x_axis,y_axis
720575940611013678,R1-6,879152,309328,144080,243529.65555633936,-739017.1618784291,300.1970875128219,83.81656724979236
720575940617489750,R1-6,791808,341248,90400,285438.72858490614,-644085.9163412472,388.3015660348612,392.0720827365273
720575940627618078,R1-6,861300,310652,119680,248243.19110147536,-709354.3806497272,310.10624467590765,180.13591781432717
720575940619153947,R1-6,791144,362924,89600,307091.6297536654,-645438.9039209827,433.8219612166496,387.67873593612967
720575940628109578,R1-6,805656,325448,81520,269826.28850784095,-645408.9632707292,355.47989301649574,387.7759575676978
720575940648386436,R1-6,872888,256716,150960,190935.62226600738,-733911.5977445239,189.6298632447757,100.39507409484496
720575940625158206,R7,871512,282468,120320,219599.79085198964,-713697.8043412585,249.8898843579688,166.0321914654943
720575940629079302,R8,830824,334776,166720,269330.8725502616,-725109.7263537375,354.4383914646893,128.9760264194629
720575940619100992,R1-6,862608,331372,134200,267334.98955948965,-723003.154944519,350.24249264409,135.816369153657
720575940640885336,R1-6,870476,239060,172320,171438.1919624664,-745730.9927636278,148.64086479467014,62.01578512904076
720575940616003990,R1-6,798520,307796,83880,252459.92086226624,-640291.4444720608,318.9709784864027,404.39328294218393
720575940628604164,R1-6,841984,402376,120140,340426.3488072798,-706569.1245357221,503.90077295499214,189.18004816705647
720575940625314028,R1-6,798928,365036,79080,309779.78933198185,-643403.1168354773,439.4732171551944,394.28923171033637
720575940619413312,R1-6,831720,369668,94560,311012.51163382194,-677499.558806789,442.06474084487553,283.5731420113595
720575940642841636,R8,813012,217676,138960,156706.2513587133,-680024.9219072973,117.67024552980138,275.37292194752945
720575940625790136,R1-6,840432,247008,110000,187134.76500942642,-681103.802673337,181.63940861697915,271.8696397057091
720575940627148234,R7,815580,318184,125920,257701.24684022853,-683427.4749524761,329.9896973146053,264.32433897595416
720575940620089211,R8,829516,228764,152240,165489.94163363767,-702108.6777180391,136.135995193217,203.6637655701689
720575940621803184,R1-6,816316,182176,134600,121673.82538528476,-675233.6082237927,44.02238365399742,290.93101202640526
720575940634167777,R1-6,854196,369456,140320,305051.3851241913,-725856.2764466874,429.5328019452269,126.55187004779916
720575940613254297,R1-6,812796,179616,133040,119481.98569431937,-671420.055863444,39.414529577989086,303.31416935277286
720575940623930665,R7,806620,186028,163120,123257.4639294604,-689604.4495130709,47.3516304738183,244.26680716385115
720575940618738971,R1-6,828372,180124,139120,118510.80657827125,-686511.1899206205,37.37284210108903,254.3110694592574
720575940620594000,R1-6,838716,293976,106360,234255.02775753682,-682470.4578672184,280.6992512055738,267.4319121809236
720575940614884817,R1-6,866456,315818,138360,251255.8838422557,-726924.4118836318,316.4397592037201,123.08347944719344
720575940613161386,R7,834744,251708,134520,189725.91201344243,-695422.2159337577,187.08671725602164,225.375676252819
720575940634774684,R1-6,868720,306744,138480,242100.2917010414,-727560.773274296,297.1921688164948,121.01712176479904
720575940645345828,R1-6,800720,243004,91120,187250.13934940836,-639892.501049638,181.8819574333656,405.6887100656045
720575940623885960,R1-6,817496,217500,91120,160961.05469761146,-648556.5482262718,126.6150205462263,377.5552929433298
720575940624336618,R1-6,864344,240972,144560,176402.18295653583,-721721.3572978376,159.07654867683266,139.97855192173952
720575940635654039,R7,808544,191168,162320,128334.0366806471,-690907.9978345658,58.02399238976006,240.03399680167269
720575940638635742,R1-6,787732,362524,90240,306824.47073044215,-643523.9713670138,433.2603189582417,393.896799527372
720575940611560494,R1-6,864008,333312,156640,266986.6638338213,-740363.195681572,349.51021549744684,79.44580037001037
720575940613591449,R1-6,814200,269404,69080,214876.25177563904,-636111.0756314481,239.95969700172088,417.967546553663
720575940631141740,R1-6,824544,224432,93040,167262.1375416196,-655522.6710449035,139.86164181406232,354.935282342498
720575940615173799,R7,850476,244256,135720,181314.66100349423,-706223.7764086417,169.40393807729052,190.30144359732964
720575940645163464,R1-6,804580,325824,87160,269708.60092014604,-648783.719810899,355.2324811127462,376.8176338772662
720575940606223904,R1-6,826836,219272,91080,162197.4888081366,-655108.0360104798,129.2143474857753,356.2816624047407
720575940630611712,R8,815738,185098,186260,119552.604309866,-712430.3837675356,39.56298946619618,170.1476897935809
720575940627144323,R8,833368,307400,134480,245142.60650617347,-700578.1075870764,303.5879571276163,208.63374865675686
720575940642370549,R1-6,844524,377724,113480,316440.733759756,-700789.2892823921,453.4763671383329,207.94801107918107
720575940617065403,R7,779636,171904,152720,111767.88579448682,-662099.7428356553,23.1973551136818,333.57857682600496
720575940639837373,R8,841680,287468,132240,225087.67165930744,-702452.3884704051,261.42692972259107,202.54768693294702
720575940647127940,R1-6,834860,266836,103400,207796.8131376671,-674713.6360691292,225.0767562837972,292.6194369877292
720575940630978135,R1-6,846008,202452,132640,140332.80539574695,-696349.105332881,83.24872737327645,222.36593201203559
720575940634257377,R1-6,838260,390144,91520,331285.0431712886,-682029.6277699815,484.6832167584951,268.8633514093556
720575940627455234,R7,781648,183372,142320,124066.69195900141,-657233.4584911087,49.052851913374596,349.38010750902663
