root_id,cell_type,side,x,y,z
720575940626408576,R8,right,593401.3333333334,278294.6666666667,167573.33333333334
720575940618815360,R7,left,292904,303056,130680
720575940629797632,R8,left,235444,177232,196760
720575940605748992,R1-6,left,185292,271976,146720
720575940618056960,R1-6,right,870320,252084,160600
720575940622880512,R1-6,right,716998,216064,113600
720575940615317888,R7,left,275852,277618,168740
720575940639892224,R7,right,759340,366556,118200
720575940631342336,R1-6,left,203048,347992,135360
720575940624688768,R1-6,left,330084,285368,157380
720575940624735232,R1-6,left,371038.6666666667,366148,174773.33333333334
720575940603114880,R1-6,left,195200,176648,169760
720575940653191936,R8,left,136456,268280,185560
720575940619966592,R1-6,left,219396,222110.66666666666,153466.66666666666
720575940634553088,R1-6,left,187013.33333333334,201436,165746.66666666666
720575940633565696,R1-6,left,193208,303228,134000
720575940618803456,R1-6,left,180820,321888,141600
720575940631237504,R1-6,right,799240,208660,103560
720575940614153984,R8,left,372305,249995,188160
720575940624745216,R1-6,left,502564,183661,150860
720575940622333440,R1-6,left,154488,225764,192520
720575940626413056,R1-6,left,141772,315332,164480
720575940655855232,R1-6,left,187268,401264,125080
720575940628002176,R1-6,left,181460,340424,136080
720575940625409024,R8,left,416624,342336.5714285714,144354.2857142857
720575940628987008,R7,right,471739,208478,172330
720575940636942464,R1-6,left,209178,303522,166100
720575940609151872,R1-6,left,159788,385512,138360
720575940636590720,R1-6,right,860316,222884,173960
720575940621284608,R1-6,right,862484,321488,134360
720575940640315904,R1-6,left,148088,252924,197520
720575940620263424,R1-6,right,872000,261600,141920
720575940623517440,R1-6,left,250852,205904,141800
720575940640310016,R1-6,right,842812,305580,86240
720575940630887680,R1-6,right,624242,223554,127320
720575940618675968,R1-6,right,805000,258944,86520
720575940629499136,R1-6,right,512165.3333333333,219037.33333333334,166013.33333333334
720575940632983680,R1-6,right,439085.3333333333,316484,133920
720575940630458112,R1-6,left,200600,384706,129540
720575940609201152,R1-6,right,870020,259240,126600
720575940640206720,R7,left,228736,332148,213720
720575940647696128,R1-6,left,241944,259388,130360
720575940617924864,R1-6,left,216184,168252,164200
720575940648618624,R8,right,843124,253976,145160
720575940625770496,R1-6,right,584497.3333333334,185398.66666666666,127546.66666666667
720575940619219328,R7,left,181558,262092,171820
720575940624035328,R1-6,left,476120,253774,126060
720575940625848960,R8,left,199460,236972,191320
720575940628002944,R1-6,right,826596,196000,116280
720575940623879808,R1-6,left,233188,225392,132140
720575940628439808,R7,right,829260,250332,129520
720575940627203200,R8,left,265540,336672,163480
720575940628616960,R7,left,435652,261148,151180
720575940626802176,R7,right,820398,292478,146340
720575940635662464,R1-6,right,521076,262013.33333333334,227400
720575940609276672,R7,right,764860,385788,146560
720575940639659904,R1-6,left,140932,356044,153920
720575940650515328,R7,left,293752,334624,147320
720575940617007488,R1-6,right,661754.6666666666,308504,61426.666666666664
720575940635677056,R1-6,right,806020,205388,166160
720575940605756288,R1-6,right,848072,385480,96920
720575940638759936,R1-6,left,98476,373296,171360
720575940634889344,R1-6,left,127732,377636,156400
720575940623899392,R1-6,right,880636,304840,132640
720575940624600320,R1-6,left,226944,201552,143440
720575940645411072,R1-6,right,837576,233396,91120
720575940631059968,R1-6,left,174440,386404,130560
720575940637072768,R1-6,right,821296,192148,134600
720575940614650752,R1-6,right,810084,348522,132020
720575940608215424,R8,right,791576,369052,137960
720575940626926592,R1-6,left,183748,285840,153000
720575940639279744,R7,right,806768,278644,91240
720575940627519616,R8,right,523974.6666666667,245286.66666666666,161573.33333333334
720575940618009984,R1-6,left,106316,379280,160920
720575940617576832,R1-6,right,855052,236252,126640
720575940628293760,R1-6,left,215852,301052,132106.66666666666
720575940613005312,R1-6,left,207697.33333333334,212528,172466.66666666666
720575940631219712,R1-6,left,347422,304558,138810
720575940613514624,R7,right,799664,306892,112720
720575940623005312,R1-6,right,416623,275510,228900
720575940624386560,R1-6,right,836160,377908,105880
720575940631204608,R1-6,right,558308,216544,163880
720575940660873856,R1-6,right,836144,317500,95680
720575940618209152,R8,right,809392,369432,131240
720575940623003136,R1-6,right,848756,243944,121240
720575940624859136,R8,left,244184,188084,179040
720575940605907840,R8,left,237072,169560,158200
720575940624834688,R8,right,645324.5,276687.25,86950
720575940630995200,R7,right,840040,225724,134520
720575940621470464,R1-6,right,859608,224296,136000
720575940623869184,R7,left,246468,351476,212640
720575940629578240,R1-6,right,814560,230688,95320
720575940633527936,R8,left,165540,228472,179440
720575940623913984,R1-6,left,363964,218130.66666666666,161093.33333333334
720575940630740224,R1-6,right,589904,342952,107100
720575940629722880,R1-6,right,844468,326628,93400
720575940622762368,R1-6,right,797992,363108,81440
720575940630503040,R7,left,256832,284740,144520
720575940627948928,R1-6,right,814788,191628,123720
720575940636160512,R8,right,839664,226524,134520
720575940618635264,R1-6,right,832328,214244,110000
720575940626140032,R1-6,right,882716,274004,145320
720575940642995840,R7,right,831548,261724,130560
720575940624389376,R7,left,279280,369212,194740
720575940612948224,R7,right,808768,354624,119960
720575940609652736,R1-6,right,826150,228154,86220
720575940625298432,R1-6,right,797040,345644,93760
720575940632404736,R1-6,right,717020,279206,77700
720575940624978304,R7,right,856360,276020,191400
720575940648147840,R8,right,800528,232008,122160
720575940627797632,R7,left,268766,255414,186500
720575940631538688,R1-6,left,380510,235384,187900
720575940637658496,R1-6,left,115364,334724,169400
720575940626335872,R1-6,right,822708,258676,90320
720575940630725632,R1-6,right,869980,341732,131000
720575940631563776,R8,right,767916,319728,100920
720575940616515456,R1-6,left,217316,202576,150760
720575940623663744,R1-6,left,204140,245792,140840
720575940653252864,R1-6,left,170084,242096,165280
720575940622545024,R1-6,right,501386.6666666667,210229.33333333334,157640
720575940625866112,R1-6,left,155440,302280,159160
720575940638653056,R1-6,right,856856,349520,146360
720575940636628352,R1-6,left,102840,284008,184200
720575940612763520,R1-6,left,304877.3333333333,331652,147906.66666666666
720575940627958912,R8,right,656778.75,282500.75,67670
720575940623051264,R8,left,232084,343596,205760
720575940641063680,R7,right,806756,322892,184040
720575940613368704,R1-6,left,165512,413888,131560
720575940625837824,R1-6,right,724956,295370.6666666667,169666.66666666666
720575940624151424,R7,right,846348,276736,131160
720575940613548672,R1-6,left,230116,208453.33333333334,141440
720575940631642112,R1-6,left,212952,238372,140280
720575940632679040,R1-6,right,852052,201276,136720
720575940613278208,R7,right,510292,239149.33333333334,190280
720575940628333952,R8,right,842824,312816,133120
720575940644276096,R1-6,right,865384,254664,137280
720575940631579904,R7,left,347792,221638.66666666666,200013.33333333334
720575940624712704,R1-6,left,214634,276359,170790
720575940606640768,R1-6,left,166596,295064,155440
720575940622585600,R1-6,right,887228,279156,143040
720575940621586048,R1-6,left,120320,343304,162760
720575940632492672,R1-6,right,517094,283530,118280
720575940647298560,R7,left,197848,252888,178080
720575940631956224,R1-6,right,731404,233610.66666666666,158253.33333333334
720575940625708672,R1-6,right,859596,287840,121200
720575940629819136,R1-6,right,839668,295312,73880
720575940605976448,R1-6,left,263835,271701,153720
720575940621705216,R7,left,224682,294675,211340
720575940606427520,R1-6,right,847432,379940,109000
720575940618883968,R8,left,217084,252016,214440
720575940626539776,R1-6,left,161464,222196,179680
720575940628193152,R7,right,843480,338756,145120
720575940623318784,R1-6,left,220246,324256,164640
720575940609520384,R8,right,812324,349096,127840
720575940625934976,R1-6,left,248454.4,203340.8,200656
720575940610887936,R1-6,right,841304,249536,78520
720575940634801792,R7,right,826292,249040,134520
720575940633292416,R8,right,805880,278940,91240
720575940611622144,R1-6,right,872392,319768,128420
720575940645369088,R8,right,795060,207500,129800
720575940625443584,R1-6,left,140224,411828,141680
720575940624214528,R1-6,right,850916,275420,101400
720575940645309696,R8,left,240398.66666666666,305677.3333333333,156080
720575940621237120,R1-6,right,839990,269718,129860
720575940611680000,R1-6,right,731122,200553,118800
720575940614159104,R1-6,left,246252,201808,139560
720575940620855680,R1-6,left,219632,309982,214860
720575940609782016,R1-6,left,271482,275726,172240
720575940621748864,R1-6,right,583869.3333333334,138870,69573.33333333333
720575940629794560,R1-6,left,363078.6666666667,307438.6666666667,116586.66666666667
720575940614764800,R1-6,left,245164,176248,156600
720575940609501440,R1-6,right,799592,321908,79480
720575940625675648,R1-6,left,240652,241806,217460
720575940661155200,R1-6,left,176048,221504,167280
720575940610157184,R1-6,left,91080,331304,182240
720575940642121984,R1-6,right,858716,351360,128080
720575940631524864,R8,right,492792,299542.6666666667,183226.66666666666
720575940606534784,R1-6,left,98368,360948,175120
720575940625798912,R1-6,left,243896,212744,127120
720575940644608384,R1-6,left,179990,209932,165360
720575940631273856,R1-6,right,846356,335292,108840
720575940613306624,R1-6,right,799784,351160,79480
720575940623633152,R1-6,right,765830.6666666666,328249.3333333333,156666.66666666666
720575940622008320,R1-6,left,221464,199856,148760
720575940619776384,R1-6,left,509266,280670,160000
720575940629051904,R1-6,right,861148,245488,122480
720575940622900224,R8,right,704328.6666666666,282622,160246.66666666666
720575940631374848,R7,right,825144,270548,60120
720575940628632320,R8,right,866552,321800,145120
720575940623513856,R1-6,left,130856,273424,181680
720575940626078976,R1-6,left,129028,403952,153880
720575940616546944,R1-6,left,723113.9047619047,206971.61904761905,159059.04761904763
720575940606437888,R8,left,185494,186006,182140
720575940619588480,R1-6,left,108812,378572,162360
720575940634733568,R1-6,left,311648,226409.33333333334,103800
720575940623470080,R1-6,right,847656,288776,113960
720575940622515200,R1-6,right,528910,281524,115740
720575940633446784,R1-6,left,166272,185480,186000
720575940650617984,R1-6,right,835104,370024,97200
720575940608031104,R1-6,right,879084,298684,148040
720575940627469056,R8,right,752802,311639,135430
720575940614698496,R1-6,right,849216,268732,80080
720575940634346368,R1-6,right,790196,229042,170400
720575940627418496,R1-6,right,847824,266856,107400
720575940624502528,R1-6,left,217916,306524,130520
720575940632066560,R1-6,left,229828,292060,126760
720575940610309120,R8,left,204384,176068,173760
720575940622799104,R1-6,right,872932,266544,144480
720575940628779776,R8,left,288846.6666666667,262781.3333333333,162893.33333333334
720575940625662080,R1-6,right,819460,380072,107000
720575940628221312,R7,left,273718,220953,196630
720575940620910208,R8,right,521077,272313,191240
720575940624971392,R1-6,left,638396,250935.42857142858,152965.7142857143
720575940622642944,R8,left,358381.3333333333,240706.66666666666,147160
720575940634846208,R1-6,left,185992,181476,173280
720575940622660224,R1-6,left,159648,259836,168760
720575940606744192,R8,left,188260,196724,177280
720575940606595712,R8,left,277708,352672,166040
720575940614666496,R1-6,right,854488,350732,102640
720575940627051264,R1-6,left,162376,278328,158840
720575940619907072,R8,right,843960,265096,168160
720575940616956800,R1-6,left,157084,334228,151720
720575940640753024,R1-6,right,533226.6666666666,335763.3333333333,138513.33333333334
720575940628842624,R1-6,left,463384,284900,167540
720575940637513344,R8,right,840996,282120,130320
720575940621622400,R1-6,right,851944,368708,111520
720575940638941952,R7,right,821520,361152,126480
720575940611289984,R1-6,right,846970,275106,172120
720575940607011968,R1-6,right,795108,330848,76800
720575940631126784,R1-6,left,190494,298092,142320
720575940616488064,R8,right,748256,358012,110840
720575940616422784,R1-6,left,127544,418136,149240
720575940647922176,R1-6,right,810864,265652,68640
720575940628089728,R1-6,right,865048,354752,129760
720575940632694912,R7,left,220572,275894,164020
720575940647021056,R1-6,left,118036,331040,168120
720575940637252992,R1-6,left,182316,362128,134400
720575940660870528,R1-6,right,846248,185580,155920
720575940621600896,R1-6,left,432880,286562,160380
720575940620987776,R1-6,right,845836,359028,113840
720575940627102848,R1-6,right,789712,268406,185700
720575940635686784,R1-6,left,268580,294597.3333333333,218186.66666666666
720575940618762624,R1-6,right,598612,335511,147630
720575940625390080,R1-6,left,199508,300888,135120
720575940626070400,R1-6,left,188000,372992,145880
720575940621455744,R7,left,203520,274876,191720
720575940606578816,R1-6,left,198296,175328,164400
720575940637593216,R1-6,left,125372,393472,154240
720575940622977280,R7,left,266262,362178,182240
720575940626284928,R1-6,left,519348,193956.66666666666,136080
720575940635870848,R1-6,left,501411,230322.5,126570
720575940628810496,R7,left,434371.2,222529.6,123344
720575940624691072,R8,right,837996,306316,116160
720575940647654400,R8,right,782776,377412,131320
720575940609583104,R8,left,215700,214620,245640
720575940623296512,R7,right,743808,337554,173720
720575940634607616,R1-6,left,193012,330156,134160
720575940636820608,R8,left,197448,295152,212640
720575940631095296,R1-6,left,246852,348468,193133.33333333334
720575940629252224,R8,left,290300,338196,200760
720575940618999424,R7,left,426853.3333333333,274545.3333333333,173626.66666666666
720575940628647680,R1-6,left,150064,245222,180480
720575940626471680,R1-6,left,193728,235304,151960
720575940628254976,R1-6,left,169572,427248,137000
720575940634301184,R8,right,828656,250464,129520
720575940655596160,R1-6,right,878436,279816,132400
720575940624175744,R1-6,left,238752,255804,129280
720575940629918464,R7,right,629856,250464,108360
720575940625583104,R1-6,left,473265.5,233150,186630
720575940636401408,R1-6,right,861920,215740,147680
720575940624771328,R1-6,right,852604,191268,134640
720575940641982464,R7,right,799280,174456,158600
720575940623201408,R7,right,781616,190468,165360
720575940618028032,R1-6,right,568894,313736,117240
720575940618335104,R1-6,right,838508,376100,107960
720575940622438528,R7,left,751506.5,357215,123970
720575940631550464,R7,left,452386,277768,178500
720575940615541120,R1-6,right,813824,220236,91120
720575940615070976,R1-6,left,201608,315656,136506.66666666666
720575940639838080,R8,left,172136,243936,182400
720575940632746240,R8,right,825892,277880,129400
720575940605828224,R1-6,right,812400,341112,81600
720575940610195968,R1-6,left,182680,223188,163920
720575940635771264,R1-6,right,510916.6666666667,247156.66666666666,154240
720575940623217280,R1-6,right,620288,331966.6666666667,128786.66666666667
720575940628043776,R1-6,right,721117.3333333334,303918.6666666667,158853.33333333334
720575940638847744,R1-6,right,844464,258512,105400
720575940630334336,R7,left,235816,302796,169160
720575940614174464,R1-6,left,201240,289376,136400
720575940634459648,R1-6,left,148876,392460,149240
720575940633437952,R1-6,left,239183,174637,179420
720575940617935872,R1-6,right,857720,346428,141520
720575940614940800,R1-6,left,154360,384044,148040
720575940611440896,R1-6,right,863504,355784,134520
720575940632316288,R1-6,left,137092,267480,190800
720575940645857280,R1-6,left,186660,263700,158000
720575940629559168,R7,left,283820,353796,171040
720575940632012416,R1-6,right,801920,230488,93920
720575940612970240,R1-6,left,480936,330440,147540
720575940635263104,R1-6,right,784018,262338,167560
720575940618065536,R1-6,left,131700,337212,161880
720575940622684800,R1-6,left,536172,302044,149400
720575940629017600,R1-6,left,351190.6666666667,206876,185080
720575940623746560,R1-6,left,475902,230544,131360
720575940630440064,R1-6,right,819776,225092,130840
720575940632589824,R1-6,right,875464,264948,149320
720575940622258816,R1-6,right,539866,281826,152900
720575940631659648,R1-6,right,839460,203980,138080
720575940629941376,R1-6,right,733804,307818,81400
720575940605808000,R1-6,right,854612,348728,130520
720575940625906944,R1-6,right,748256,321010.85714285716,133394.2857142857
720575940617896960,R1-6,right,866606,238546,143860
720575940635115648,R1-6,left,193016,387712,126960
720575940644758272,R1-6,left,455249.6,313285.6,175808
720575940628092800,R1-6,left,589611,318839,165970
720575940635864448,R1-6,left,171956,275816,163200
720575940629413632,R1-6,left,219772,239859,164140
720575940622497792,R8,left,307964,308336,155600
720575940656079232,R1-6,left,174156,305348,154720
720575940623645952,R1-6,left,493898,273526,182700
720575940611741056,R1-6,right,846398,397082,121980
720575940624803840,R1-6,right,852220,295580,115920
720575940618018176,R1-6,right,440356,261249.33333333334,203226.66666666666
720575940624123136,R1-6,right,850076,331276,97760
720575940629678720,R8,right,794584,274982,130420
720575940631368448,R1-6,right,793476,322572,85360
720575940623902720,R1-6,left,262080,222176,158013.33333333334
720575940616429952,R1-6,left,431201.3333333333,247121.33333333334,127240
720575940625714432,R1-6,right,844744,262440,109080
720575940633553664,R1-6,right,837468,239020,99040
720575940625601408,R1-6,right,879228,261056,148080
720575940640365184,R1-6,left,124024,375364,153760
720575940624408064,R1-6,left,210896,221858.66666666666,167213.33333333334
720575940635166592,R1-6,right,729884,269988,94300
720575940621328640,R1-6,right,851916,354552,145120
720575940606506240,R7,left,193640,235644,168780
720575940628279040,R1-6,left,152292,421280,148440
720575940636507392,R8,left,234928,340588,224920
720575940625148160,R1-6,right,575440,307914,114950
720575940623248896,R1-6,left,333569.3333333333,255530.66666666666,81586.66666666667
720575940647278336,R1-6,left,185744,304356,140240
720575940626712832,R1-6,right,544426,293674,166660
720575940626030976,R8,right,822920,304820,125800
720575940627208448,R1-6,left,215248,333396,128320
720575940625686784,R8,left,492175,289941,170690
720575940647869184,R1-6,right,838320,218396,136520
720575940618976512,R1-6,left,168296,365300,139640
720575940642059776,R1-6,left,206884,279584,140360
720575940624674688,R1-6,left,193152,400212,129160
720575940618099712,R1-6,right,815260,387354,84260
720575940611498112,R1-6,left,187552,366172,148960
720575940627752576,R1-6,right,517898.6666666667,243881.33333333334,162320
720575940621585280,R7,left,587093.7777777778,240584.44444444444,60813.333333333336
720575940615997824,R1-6,left,113892,425036,157800
720575940626681728,R8,right,864602,308990,122620
720575940613239296,R1-6,left,222850.66666666666,299101.3333333333,232693.33333333334
720575940613401728,R1-6,right,580190,282018,109560
720575940627300352,R1-6,left,231837.33333333334,284668,135173.33333333334
720575940612912128,R8,left,181142,253842,172420
720575940627678336,R1-6,left,129704,274496,188840
720575940609183616,R1-6,left,181632,360436,139960
720575940631378048,R1-6,left,175328,192008,176400
720575940619705216,R1-6,right,860276,220860,153720
720575940611766272,R1-6,left,218140,313128,128960
720575940623856640,R1-6,right,507654,290146,147280
720575940622654592,R1-6,left,139684,440224,149240
720575940634867072,R1-6,right,659642,226748,161200
720575940629616768,R1-6,left,108764,349452,163080
720575940609685248,R1-6,left,231824,247880,129080
720575940612007936,R1-6,right,855016,370900,136640
720575940626585216,R1-6,left,143870,294336,169600
720575940609289216,R7,right,544476,348958,188560
720575940626254336,R1-6,left,317200,214906.66666666666,207520
720575940637476736,R7,right,509546,305628,144720
720575940619868032,R1-6,left,434578,192410,137440
720575940629855616,R1-6,left,528453,222745,166890
720575940644819456,R1-6,right,867592,273028,163600
720575940636226432,R1-6,left,165408,384044,146400
720575940622019200,R1-6,left,210953.33333333334,294744,129906.66666666667
720575940628553088,R1-6,left,140520,401844,143360
720575940622706432,R8,left,578623.2,266880,181992
720575940614392576,R1-6,right,570460,294296,145440
720575940629532928,R1-6,right,854804,362420,108040
720575940631207296,R7,right,837608,297480,158440
720575940626583936,R1-6,left,146692,296404,161680
720575940624964992,R1-6,left,335773.3333333333,394714.6666666667,177200
720575940629880448,R1-6,right,405074.6666666667,290804,149960
720575940618849024,R7,left,281316,357996,174480
720575940614199808,R1-6,left,119260,311712,182000
720575940623322112,R1-6,right,851540,386072,134480
720575940612861440,R1-6,right,838966,343754,183780
720575940618871168,R8,right,863656,272912,141160
720575940624604800,R7,right,803984,179142,168520
720575940630651776,R7,left,227216,206876,139240
720575940636425600,R1-6,left,390320,311256,110060
720575940620242432,R1-6,right,807516,310578,152480
720575940620230144,R1-6,right,806100,196280,114760
720575940626761728,R1-6,left,588511,331878,144470
720575940616965376,R1-6,left,248628,241976,135040
720575940632425728,R1-6,left,217806.66666666666,261554.66666666666,213160
720575940623616640,R1-6,right,826720,197664,115560
720575940636922752,R8,left,239848,301840,149040
720575940621027840,R1-6,left,424749.3333333333,249373.33333333334,137533.33333333334
720575940627140352,R1-6,left,262117.33333333334,273725.3333333333,115333.33333333333
720575940617053056,R8,right,804012,303676,111200
720575940620656256,R1-6,right,426226.6666666667,269266.6666666667,169960
720575940629022976,R1-6,left,607462.6666666666,293776,170386.66666666666
720575940618532608,R1-6,left,175118,419128,127620
720575940620627072,R8,left,445670.5,294600.5,61495
720575940624938752,R1-6,left,265044,302114,174980
720575940632699264,R1-6,left,168580,327188,157040
720575940607232000,R8,left,228168,318012,187800
720575940640306048,R1-6,left,380669.3333333333,284098.6666666667,188133.33333333334
720575940639884672,R1-6,left,107400,324456,182920
720575940616599808,R1-6,left,204444,252364,143360
720575940636553856,R1-6,right,678487,169215,65020
720575940648476032,R7,left,195932,252020,206400
720575940630954240,R1-6,right,858160,321296,117840
720575940613100416,R1-6,left,205488,303400,133880
720575940630682624,R8,left,512828,326823.2,141480
720575940612779648,R1-6,left,240284,273567,150040
720575940621426176,R1-6,right,858308,353008,118160
720575940621485184,R1-6,left,559188,245430.66666666666,158320
720575940630475136,R1-6,left,160392,219012,178880
720575940631540864,R1-6,right,838700,265204,92640
720575940625643392,R1-6,left,209288,361392,131040
720575940632853760,R8,left,322574.6666666667,283769.3333333333,205693.33333333334
720575940630568704,R1-6,right,849512,204856,127080
720575940626995072,R8,right,808936,253352,80240
720575940615197952,R7,left,257862,352970,189720
720575940623059712,R1-6,left,200220,376052,123600
720575940631176960,R1-6,right,832780,174972,150360
720575940606567040,R1-6,left,144136,349324,151960
720575940660914048,R1-6,left,145916,240876,183080
720575940615784320,R1-6,left,247484,210128,138120
720575940626800896,R8,right,825825.3333333334,292118.6666666667,122773.33333333333
720575940616946944,R7,right,453599.6666666667,190827.33333333334,142286.66666666666
720575940628623104,R1-6,right,808812,304364,78200
720575940611726208,R8,left,282596,357964,174480
720575940618963712,R8,left,372962.5,279175.5,165130
720575940637804160,R8,right,786748,370962,153900
720575940627643520,R1-6,right,872168,250496,133200
720575940628301184,R1-6,left,444981.3333333333,271714.6666666667,180386.66666666666
720575940621261184,R1-6,left,152016,335500,152640
720575940623699456,R1-6,left,181912,339052,199040
720575940631254272,R1-6,left,145348,246612,196320
720575940631050240,R1-6,left,500908,253790,119960
720575940620884608,R1-6,left,105592,316568,180480
720575940622739712,R1-6,right,764860,248562.66666666666,166120
720575940633078528,R1-6,left,205036,253902,147160
720575940630548224,R1-6,left,514953.3333333333,364394.6666666667,153546.66666666666
720575940638921728,R1-6,right,849206,256186,138420
720575940617090432,R7,left,234228,318550,185120
720575940630683392,R1-6,left,605354.8,249730.8,148116
720575940622943232,R7,right,736800,217169,96490
720575940627887232,R8,left,210752,210644,183800
720575940614770176,R1-6,left,245596,189168,132680
720575940635453824,R1-6,right,789386,255756,140680
720575940624312320,R1-6,left,650325.1428571428,377766.85714285716,137657.14285714287
720575940627543552,R1-6,right,815416,177980,142600
720575940630265088,R1-6,left,469768,274820,162880
720575940644366976,R1-6,left,183580,333044,132480
720575940612968960,R1-6,right,844944,356296,129160
720575940624891520,R1-6,left,180456,311500,142920
720575940633073536,R1-6,left,232691,294380,135930
720575940645765632,R1-6,right,852164,297652,108560
720575940621165440,R1-6,left,294792,207504,112780
720575940636366080,R1-6,left,183336,373630,137760
720575940636270848,R8,right,810852,208800,142520
720575940627923840,R1-6,right,860392,331036,150240
720575940614646272,R1-6,left,186292,331060,136720
720575940632528640,R1-6,left,411436,277216,136100
720575940614725248,R1-6,left,138592,367500,157520
720575940636253184,R1-6,right,825136,297940,94200
720575940618691584,R1-6,right,822404,221116,91080
720575940622747520,R1-6,left,222620,295912,126920
720575940625759360,R1-6,left,152524,377092,145760
720575940622805504,R1-6,left,490860,282302,184580
720575940616689152,R8,right,825004,221108,137240
720575940624882944,R1-6,left,226180,287164,182820
720575940629376000,R1-6,left,200060,353992,132360
720575940627726976,R1-6,right,727985.3333333334,318608,137106.66666666666
720575940605718144,R1-6,right,527574,335740,176120
720575940621038464,R1-6,left,141656,255372,180280
720575940638958336,R1-6,left,209640,271234,132920
720575940606630144,R1-6,right,835436,189360,134600
720575940620886656,R1-6,left,298346,286692,117240
720575940620843264,R1-6,left,156818,313846,181160
720575940637495680,R1-6,left,140568,392684,153560
720575940611445248,R1-6,left,229780,298852,128000
720575940631686272,R1-6,left,408718,197538,156240
720575940618769664,R8,right,678058.6666666666,338142.6666666667,117466.66666666667
720575940613201024,R7,right,769120,227028,106760
720575940624156160,R1-6,right,553982,143627.5,61390
720575940624143872,R1-6,left,579074.6666666666,273792,158160
720575940624260096,R1-6,right,803868,303580,82320
720575940616461440,R1-6,left,151240,435212,140800
720575940625986048,R8,right,611512,185657.33333333334,130280
720575940614197504,R1-6,left,200598,347168,197560
720575940630664064,R1-6,left,171744,430460,149240
720575940619610752,R1-6,right,871872,327880,129920
720575940633502208,R1-6,left,144344,416452,149240
720575940632266240,R1-6,left,184462,360858,187440
720575940613160960,R1-6,left,499028,297196,185660
720575940623877376,R1-6,left,319461.6,277992.8,225552
720575940627937664,R1-6,left,564026.6666666666,287260,130920
720575940621366656,R1-6,right,870980,382716,134520
720575940621473920,R1-6,right,856868,375184,134200
720575940625709568,R7,right,833944,294448,139000
720575940633905280,R1-6,left,352549,284624,152140
720575940627840512,R1-6,right,829648,193340,128760
720575940627216896,R1-6,right,681181.3333333334,291269.3333333333,149226.66666666666
720575940625020288,R8,left,205888,163228,164840
720575940634377728,R7,right,791948,357768,123880
720575940613621120,R1-6,right,830420,177344,152360
720575940641014656,R1-6,right,853020,251504,107680
720575940615585664,R1-6,right,823840,305684,71480
720575940631357952,R1-6,right,590736,277442,196060
720575940632396928,R7,right,778842,344504,135580
720575940634900992,R8,right,796168,303848,108480
720575940639440512,R1-6,right,810992,304480,90680
720575940635769728,R1-6,left,459696,199747,139360
720575940623888000,R1-6,left,164320,264912,162880
720575940623114880,R1-6,right,640512,318745.3333333333,136173.33333333334
720575940624969472,R1-6,left,225168,162620,162000
720575940630628096,R1-6,left,127040,400268,160640
720575940623826176,R8,left,381339,214701,127790
720575940628063616,R7,right,835320,297948,137600
720575940635324544,R8,right,830460,296030,133020
720575940629094656,R8,left,232468,276276,158360
720575940633587712,R1-6,left,191888,240944,152480
720575940655341952,R1-6,right,814016,188732,123720
720575940618600320,R1-6,right,486860,325646,163820
720575940636509952,R1-6,left,232808,281913,156240
720575940608052864,R1-6,right,841904,329840,91040
720575940644501376,R1-6,right,816312,189412,123720
720575940636867712,R1-6,right,859552,276380,117720
720575940619757056,R1-6,right,577462,256072,130720
720575940621078528,R1-6,right,591670,314644,138280
720575940625349888,R1-6,left,442578,164397,115530
720575940636267008,R1-6,left,240848,222744,141520
720575940620220928,R1-6,left,117260,397680,168800
720575940624955136,R7,left,200492,253701.33333333334,187040
720575940633327104,R1-6,right,845164,188620,164200
720575940622703232,R1-6,right,868304,320440,153200
720575940637538944,R8,left,230980,307412,163720
720575940631320704,R1-6,left,175768,401592,134520
720575940631126272,R1-6,left,240972,223916,144960
720575940625954688,R7,right,815240,339700,160040
720575940617513600,R1-6,left,191324,398592,149240
720575940614387200,R8,right,510200,159998.66666666666,193813.33333333334
720575940618254208,R1-6,left,208752,327728,128600
720575940621109376,R1-6,right,539038,272050,176680
720575940621746048,R1-6,right,442982.6666666667,229144,133466.66666666666
720575940640086784,R1-6,left,201530,334436,136400
720575940625180928,R1-6,right,840988,183832,134600
720575940618224640,R1-6,left,474303,212952,158780
720575940624004608,R1-6,left,342660.8,258181.6,185864
720575940633237376,R1-6,left,271760.8,294230.4,153152
720575940607867520,R1-6,right,869320,250356,130240
720575940642300672,R1-6,left,154460,305040,164120
720575940640685696,R1-6,left,212252,189988,156200
720575940640057344,R8,left,197448,225412,205000
720575940624103808,R1-6,left,432120,315340,176220
720575940633623168,R1-6,left,135108,398672,157800
720575940634449408,R1-6,left,178208,312528,148320
720575940623124864,R7,left,482894,219996.66666666666,156640
720575940613580672,R1-6,left,195292,386668,129880
720575940647252480,R1-6,left,201616,317360,130040
720575940646156160,R1-6,right,823904,398126,102400
720575940619626752,R1-6,right,856984,325604,145120
720575940640262016,R1-6,left,228484,238540,134360
720575940632897920,R1-6,left,364201.3333333333,278347.3333333333,160100
720575940624492800,R1-6,left,388724,260212,163440
720575940618003968,R1-6,right,791892,354520,74760
720575940616383232,R1-6,left,395666,277014,104640
720575940611602304,R1-6,left,396489.3333333333,196105.33333333334,151946.66666666666
720575940623072768,R8,left,491662,314862,209980
720575940620622080,R1-6,left,99680,391228,166440
720575940620147712,R1-6,right,856624,209096,133960
720575940627971584,R8,left,140812,281924,184160
